narrative_id,scenario_id,language,script,code_mix_type,narrative_text_original,narrative_text_normalised,variant_type,narrative_completeness,chronology_style,emotionality_level,spelling_noise_level,speech_transcription_style,uncertain_language_present,irrelevant_information_present,reference_date,translation_parent_id,paraphrase_parent_id,source_type,language_reviewer_id,annotation_status,split
NAR000188_HI,SCN000188,hi-en,Mixed,Hinglish,"On 2026-07-07, around 00:47, mentioned जगह पर कानूनी issue हुआ।","On 2026-07-07, around 00:47, mentioned जगह पर कानूनी issue हुआ।",code_mixed,medium,chronological,moderate,none,False,False,False,2024-02-25,,NAR000188_HI,synthetic_reviewed,,unannotated,challenge
NAR000189_HI,SCN000189,hi-en,Mixed,Hinglish,"On 2026-07-02, around 21:40, mentioned जगह पर कानूनी issue हुआ।","On 2026-07-02, around 21:40, mentioned जगह पर कानूनी issue हुआ।",code_mixed,medium,chronological,moderate,none,False,False,False,2024-02-27,,NAR000189_HI,synthetic_reviewed,,unannotated,validation
NAR000190_HI,SCN000190,hi-en,Mixed,Hinglish,"On 2026-06-23, around 13:29, mentioned जगह पर कानूनी issue हुआ।","On 2026-06-23, around 13:29, mentioned जगह पर कानूनी issue हुआ।",code_mixed,medium,chronological,moderate,none,False,False,False,2024-02-10,,NAR000190_HI,synthetic_reviewed,,unannotated,challenge
NAR000191_HI,SCN000191,hi-en,Mixed,Hinglish,"On 2026-06-30, around 02:52, mentioned जगह पर कानूनी issue हुआ।","On 2026-06-30, around 02:52, mentioned जगह पर कानूनी issue हुआ।",code_mixed,medium,chronological,moderate,none,False,False,False,2024-02-16,,NAR000191_HI,synthetic_reviewed,,unannotated,challenge
NAR000192_HI,SCN000192,hi-en,Mixed,Hinglish,"Around 15:20, mentioned जगह पर कानूनी issue हुआ।","Around 15:20, mentioned जगह पर कानूनी issue हुआ।",code_mixed,medium,chronological,moderate,none,False,False,False,2024-03-07,,NAR000192_HI,synthetic_reviewed,,unannotated,challenge
NAR000193_HI,SCN000193,hi-en,Mixed,Hinglish,"Around 22:23, mentioned जगह पर कानूनी issue हुआ।","Around 22:23, mentioned जगह पर कानूनी issue हुआ।",code_mixed,medium,chronological,moderate,none,False,False,False,2024-03-05,,NAR000193_HI,synthetic_reviewed,,unannotated,validation
NAR000194_HI,SCN000194,hi-en,Mixed,Hinglish,"Around 18:30, mentioned जगह पर कानूनी issue हुआ।","Around 18:30, mentioned जगह पर कानूनी issue हुआ।",code_mixed,medium,chronological,moderate,none,False,False,False,2024-02-16,,NAR000194_HI,synthetic_reviewed,,unannotated,challenge
NAR000195_HI,SCN000195,hi-en,Mixed,Hinglish,"Around 18:21, mentioned जगह पर कानूनी issue हुआ।","Around 18:21, mentioned जगह पर कानूनी issue हुआ।",code_mixed,medium,chronological,moderate,none,False,False,False,2024-02-29,,NAR000195_HI,synthetic_reviewed,,unannotated,test
NAR000196_HI,SCN000196,hi-en,Mixed,Hinglish,"Around 11:52, mentioned जगह पर कानूनी issue हुआ।","Around 11:52, mentioned जगह पर कानूनी issue हुआ।",code_mixed,medium,chronological,moderate,none,False,False,False,2024-03-11,,NAR000196_HI,synthetic_reviewed,,unannotated,train
NAR000197_HI,SCN000197,hi-en,Mixed,Hinglish,"Around 10:00, mentioned जगह पर कानूनी issue हुआ।","Around 10:00, mentioned जगह पर कानूनी issue हुआ।",code_mixed,medium,chronological,moderate,none,False,False,False,2024-03-07,,NAR000197_HI,synthetic_reviewed,,unannotated,validation
NAR000198_HI,SCN000198,hi-en,Mixed,Hinglish,"Around 20:28, mentioned जगह पर कानूनी issue हुआ।","Around 20:28, mentioned जगह पर कानूनी issue हुआ।",code_mixed,medium,chronological,moderate,none,False,False,False,2024-03-03,,NAR000198_HI,synthetic_reviewed,,unannotated,test
NAR000199_HI,SCN000199,hi-en,Mixed,Hinglish,"Around 16:14, mentioned जगह पर कानूनी issue हुआ।","Around 16:14, mentioned जगह पर कानूनी issue हुआ।",code_mixed,medium,chronological,moderate,none,False,False,False,2024-03-12,,NAR000199_HI,synthetic_reviewed,,unannotated,train
NAR000200_HI,SCN000200,hi-en,Mixed,Hinglish,"Around 18:06, mentioned जगह पर कानूनी issue हुआ।","Around 18:06, mentioned जगह पर कानूनी issue हुआ।",code_mixed,medium,chronological,moderate,none,False,False,False,2024-03-08,,NAR000200_HI,synthetic_reviewed,,unannotated,challenge
