narrative_id,scenario_id,language,script,code_mix_type,narrative_text_original,narrative_text_normalised,variant_type,narrative_completeness,chronology_style,emotionality_level,spelling_noise_level,speech_transcription_style,uncertain_language_present,irrelevant_information_present,reference_date,translation_parent_id,paraphrase_parent_id,source_type,language_reviewer_id,annotation_status,split
NAR000087_HL,SCN000087,hi-en,Mixed,Hinglish,"On 2026-07-05, around 17:14, online प्लेटफॉर्म पर धोखाधड़ी हुआ। Related amount rs, था।","On 2026-07-05, around 17:14, online प्लेटफॉर्म पर धोखाधड़ी हुआ। Related amount rs, था।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-07-11,,NAR000087_EN,synthetic_reviewed,,unannotated,challenge
NAR000088_HL,SCN000088,hi-en,Mixed,Hinglish,"On 2026-06-28, around 19:44, कार्यालय पर कानूनी issue हुआ।","On 2026-06-28, around 19:44, कार्यालय पर कानूनी issue हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-07-06,,NAR000088_EN,synthetic_reviewed,,unannotated,challenge
NAR000089_HL,SCN000089,hi-en,Mixed,Hinglish,"Around 06:20, कार्यालय पर धोखाधड़ी हुआ।","Around 06:20, कार्यालय पर धोखाधड़ी हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-07-15,,NAR000089_EN,synthetic_reviewed,,unannotated,train
NAR000090_HL,SCN000090,hi-en,Mixed,Hinglish,"Around 01:06, घर पर उत्पीड़न हुआ।","Around 01:06, घर पर उत्पीड़न हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-07-30,,NAR000090_EN,synthetic_reviewed,,unannotated,train
NAR000091_HL,SCN000091,hi-en,Mixed,Hinglish,"On 2026-07-07, around 03:42, mentioned जगह पर कानूनी issue हुआ। Related amount rs, था।","On 2026-07-07, around 03:42, mentioned जगह पर कानूनी issue हुआ। Related amount rs, था।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-07-10,,NAR000091_EN,synthetic_reviewed,,unannotated,test
NAR000092_HL,SCN000092,hi-en,Mixed,Hinglish,"Around 03:24, बाज़ार पर कानूनी issue हुआ।","Around 03:24, बाज़ार पर कानूनी issue हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-08-03,,NAR000092_EN,synthetic_reviewed,,unannotated,validation
NAR000093_HL,SCN000093,hi-en,Mixed,Hinglish,"On 2026-07-12, around 17:07, कार्यस्थल पर विवाद हुआ। Related amount rs, था।","On 2026-07-12, around 17:07, कार्यस्थल पर विवाद हुआ। Related amount rs, था।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-07-14,,NAR000093_EN,synthetic_reviewed,,unannotated,test
NAR000094_HL,SCN000094,hi-en,Mixed,Hinglish,"Around 09:43, अपार्टमेंट पर कानूनी issue हुआ।","Around 09:43, अपार्टमेंट पर कानूनी issue हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-07-31,,NAR000094_EN,synthetic_reviewed,,unannotated,challenge
NAR000095_HL,SCN000095,hi-en,Mixed,Hinglish,"Around 22:26, online प्लेटफॉर्म पर विवाद हुआ।","Around 22:26, online प्लेटफॉर्म पर विवाद हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-08-11,,NAR000095_EN,synthetic_reviewed,,unannotated,test
NAR000096_HL,SCN000096,hi-en,Mixed,Hinglish,"Around 11:39, कार्यस्थल पर विवाद हुआ।","Around 11:39, कार्यस्थल पर विवाद हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-08-14,,NAR000096_EN,synthetic_reviewed,,unannotated,challenge
NAR000097_HL,SCN000097,hi-en,Mixed,Hinglish,"On 2026-06-23, around 18:16, mentioned जगह पर कानूनी issue हुआ। Related amount rs, था।","On 2026-06-23, around 18:16, mentioned जगह पर कानूनी issue हुआ। Related amount rs, था।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-08-05,,NAR000097_EN,synthetic_reviewed,,unannotated,train
NAR000098_HL,SCN000098,hi-en,Mixed,Hinglish,"Around 00:18, छात्रावास पर धमकी हुआ।","Around 00:18, छात्रावास पर धमकी हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-08-19,,NAR000098_EN,synthetic_reviewed,,unannotated,test
NAR000099_HL,SCN000099,hi-en,Mixed,Hinglish,"On 2026-07-18, around 10:23, mentioned जगह पर कानूनी issue हुआ। Related amount rs, था।","On 2026-07-18, around 10:23, mentioned जगह पर कानूनी issue हुआ। Related amount rs, था।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-07-31,,NAR000099_EN,synthetic_reviewed,,unannotated,test
NAR000100_HL,SCN000100,hi-en,Mixed,Hinglish,"Around 05:38, दुकान पर रिफंड विवाद हुआ।","Around 05:38, दुकान पर रिफंड विवाद हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-08-17,,NAR000100_EN,synthetic_reviewed,,unannotated,train
