narrative_id,scenario_id,language,script,code_mix_type,narrative_text_original,narrative_text_normalised,variant_type,narrative_completeness,chronology_style,emotionality_level,spelling_noise_level,speech_transcription_style,uncertain_language_present,irrelevant_information_present,reference_date,translation_parent_id,paraphrase_parent_id,source_type,language_reviewer_id,annotation_status,split
NAR000276_HI,SCN000276,hi,Devanagari,none,लगभग 16:04 बजे राजमार्ग पर दुर्घटना हुई।,लगभग 16:04 बजे राजमार्ग पर दुर्घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-08-01,NAR000276_EN,,translated_review_required,,unannotated,validation
NAR000277_HI,SCN000277,hi,Devanagari,none,2026-07-19 को लगभग 04:29 बजे घर पर कानूनी मुद्दे से जुड़ी घटना हुई।,2026-07-19 को लगभग 04:29 बजे घर पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-08-04,NAR000277_EN,,translated_review_required,,unannotated,validation
NAR000278_HI,SCN000278,hi,Devanagari,none,लगभग 08:18 बजे आवासीय सड़क पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 08:18 बजे आवासीय सड़क पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-08-15,NAR000278_EN,,translated_review_required,,unannotated,challenge
NAR000279_HI,SCN000279,hi,Devanagari,none,2026-06-26 को दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई।,2026-06-26 को दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-08-29,NAR000279_EN,,translated_review_required,,unannotated,train
NAR000280_HI,SCN000280,hi,Devanagari,none,लगभग 14:35 बजे सड़क पर संपत्ति क्षति की घटना हुई।,लगभग 14:35 बजे सड़क पर संपत्ति क्षति की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-08-26,NAR000280_EN,,translated_review_required,,unannotated,challenge
NAR000281_HI,SCN000281,hi,Devanagari,none,"2026-06-25 को लगभग 11:47 बजे राजमार्ग पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।","2026-06-25 को लगभग 11:47 बजे राजमार्ग पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2024-08-14,NAR000281_EN,,translated_review_required,,unannotated,challenge
NAR000282_HI,SCN000282,hi,Devanagari,none,लगभग 02:27 बजे छात्रावास पर धमकी की घटना हुई।,लगभग 02:27 बजे छात्रावास पर धमकी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-08-28,NAR000282_EN,,translated_review_required,,unannotated,validation
NAR000283_HI,SCN000283,hi,Devanagari,none,2026-06-29 को बैंक पर कानूनी मुद्दे से जुड़ी घटना हुई।,2026-06-29 को बैंक पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-09-14,NAR000283_EN,,translated_review_required,,unannotated,validation
NAR000284_HI,SCN000284,hi,Devanagari,none,"2026-06-22 को लगभग 15:33 बजे कार्यालय पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।","2026-06-22 को लगभग 15:33 बजे कार्यालय पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2024-09-02,NAR000284_EN,,translated_review_required,,unannotated,validation
NAR000285_HI,SCN000285,hi,Devanagari,none,लगभग 02:11 बजे मोबाइल ऐप पर धोखाधड़ी की घटना हुई।,लगभग 02:11 बजे मोबाइल ऐप पर धोखाधड़ी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-09-04,NAR000285_EN,,translated_review_required,,unannotated,challenge
NAR000286_HI,SCN000286,hi,Devanagari,none,2026-07-11 को लगभग 17:05 बजे घर पर कानूनी मुद्दे से जुड़ी घटना हुई।,2026-07-11 को लगभग 17:05 बजे घर पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-09-21,NAR000286_EN,,translated_review_required,,unannotated,test
NAR000287_HI,SCN000287,hi,Devanagari,none,लगभग 18:15 बजे उल्लिखित स्थान पर विवाद हुई।,लगभग 18:15 बजे उल्लिखित स्थान पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-09-04,NAR000287_EN,,translated_review_required,,unannotated,challenge
NAR000288_HI,SCN000288,hi,Devanagari,none,2026-06-25 को लगभग 03:01 बजे कार्यालय पर कानूनी मुद्दे से जुड़ी घटना हुई।,2026-06-25 को लगभग 03:01 बजे कार्यालय पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-09-03,NAR000288_EN,,translated_review_required,,unannotated,validation
NAR000289_HI,SCN000289,hi,Devanagari,none,लगभग 10:03 बजे दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 10:03 बजे दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-09-10,NAR000289_EN,,translated_review_required,,unannotated,train
NAR000290_HI,SCN000290,hi,Devanagari,none,"2026-06-21 को लगभग 04:58 बजे कार्यालय पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।","2026-06-21 को लगभग 04:58 बजे कार्यालय पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2024-09-20,NAR000290_EN,,translated_review_required,,unannotated,validation
NAR000291_HI,SCN000291,hi,Devanagari,none,लगभग 11:22 बजे उल्लिखित स्थान पर विवाद हुई।,लगभग 11:22 बजे उल्लिखित स्थान पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-09-28,NAR000291_EN,,translated_review_required,,unannotated,validation
NAR000292_HI,SCN000292,hi,Devanagari,none,लगभग 18:35 बजे घर पर विवाद हुई।,लगभग 18:35 बजे घर पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-09-23,NAR000292_EN,,translated_review_required,,unannotated,challenge
NAR000293_HI,SCN000293,hi,Devanagari,none,लगभग 21:24 बजे घर पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 21:24 बजे घर पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-09-30,NAR000293_EN,,translated_review_required,,unannotated,train
NAR000294_HI,SCN000294,hi,Devanagari,none,लगभग 19:11 बजे दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 19:11 बजे दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-09-17,NAR000294_EN,,translated_review_required,,unannotated,train
NAR000295_HI,SCN000295,hi,Devanagari,none,लगभग 07:29 बजे ऑनलाइन प्लेटफॉर्म पर पीछा/स्टॉकिंग की घटना हुई।,लगभग 07:29 बजे ऑनलाइन प्लेटफॉर्म पर पीछा/स्टॉकिंग की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-09-25,NAR000295_EN,,translated_review_required,,unannotated,train
NAR000296_HI,SCN000296,hi,Devanagari,none,लगभग 01:32 बजे अपार्टमेंट पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 01:32 बजे अपार्टमेंट पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-09-25,NAR000296_EN,,translated_review_required,,unannotated,validation
NAR000297_HI,SCN000297,hi,Devanagari,none,"2026-07-16 को लगभग 16:11 बजे सड़क पर टक्कर की घटना हुई। संबंधित राशि: rs,।","2026-07-16 को लगभग 16:11 बजे सड़क पर टक्कर की घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2024-10-14,NAR000297_EN,,translated_review_required,,unannotated,challenge
NAR000298_HI,SCN000298,hi,Devanagari,none,2026-07-01 को लगभग 02:11 बजे घर पर पीछा/स्टॉकिंग की घटना हुई।,2026-07-01 को लगभग 02:11 बजे घर पर पीछा/स्टॉकिंग की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-10-19,NAR000298_EN,,translated_review_required,,unannotated,challenge
NAR000299_HI,SCN000299,hi,Devanagari,none,2026-06-29 को रेलवे स्टेशन पर जेबकतरी की घटना हुई।,2026-06-29 को रेलवे स्टेशन पर जेबकतरी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-10-01,NAR000299_EN,,translated_review_required,,unannotated,challenge
NAR000300_HI,SCN000300,hi,Devanagari,none,लगभग 15:26 बजे मोबाइल ऐप पर धोखाधड़ी की घटना हुई।,लगभग 15:26 बजे मोबाइल ऐप पर धोखाधड़ी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-09-29,NAR000300_EN,,translated_review_required,,unannotated,challenge
