narrative_id,scenario_id,language,script,code_mix_type,narrative_text_original,narrative_text_normalised,variant_type,narrative_completeness,chronology_style,emotionality_level,spelling_noise_level,speech_transcription_style,uncertain_language_present,irrelevant_information_present,reference_date,translation_parent_id,paraphrase_parent_id,source_type,language_reviewer_id,annotation_status,split
NAR000146_HI,SCN000146,hi,Devanagari,none,लगभग 10:35 बजे रेस्तरां पर अधिक शुल्क और छिपे हुए शुल्क की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,लगभग 10:35 बजे रेस्तरां पर अधिक शुल्क और छिपे हुए शुल्क की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2023-12-03,NAR000146_EN,,translated_review_required,,unannotated,challenge
NAR000147_HI,SCN000147,hi,Devanagari,none,लगभग 11:35 बजे रेलवे स्टेशन पर खोई हुई वस्तु की रिपोर्ट की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,लगभग 11:35 बजे रेलवे स्टेशन पर खोई हुई वस्तु की रिपोर्ट की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2023-11-22,NAR000147_EN,,translated_review_required,,unannotated,test
NAR000148_HI,SCN000148,hi,Devanagari,none,2026-06-28 को लगभग 18:10 बजे आवासीय सड़क पर सार्वजनिक उपद्रव विवाद की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,2026-06-28 को लगभग 18:10 बजे आवासीय सड़क पर सार्वजनिक उपद्रव विवाद की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2023-11-20,NAR000148_EN,,translated_review_required,,unannotated,test
NAR000149_HI,SCN000149,hi,Devanagari,none,लगभग 04:54 बजे बार/पब पर शारीरिक झड़प की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,लगभग 04:54 बजे बार/पब पर शारीरिक झड़प की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2023-11-24,NAR000149_EN,,translated_review_required,,unannotated,validation
NAR000150_HI,SCN000150,hi,Devanagari,none,लगभग 03:08 बजे सड़क पर नशे में वाहन चलाने से दुर्घटना की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,लगभग 03:08 बजे सड़क पर नशे में वाहन चलाने से दुर्घटना की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2023-11-30,NAR000150_EN,,translated_review_required,,unannotated,validation
NAR000151_HI,SCN000151,hi,Devanagari,none,2026-06-21 को लगभग 13:21 बजे सड़क पर शारीरिक झड़प की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,2026-06-21 को लगभग 13:21 बजे सड़क पर शारीरिक झड़प की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2023-12-02,NAR000151_EN,,translated_review_required,,unannotated,train
NAR000152_HI,SCN000152,hi,Devanagari,none,लगभग 19:19 बजे पार्किंग स्थल पर वाहन चोरी की घटना हुई। संदिग्ध दोपहिया वाहन से घटनास्थल से भाग गए। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,लगभग 19:19 बजे पार्किंग स्थल पर वाहन चोरी की घटना हुई। संदिग्ध दोपहिया वाहन से घटनास्थल से भाग गए। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2023-12-06,NAR000152_EN,,translated_review_required,,unannotated,test
NAR000153_HI,SCN000153,hi,Devanagari,none,2026-07-06 को लगभग 17:15 बजे कार्यालय पर चेक जालसाजी की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,2026-07-06 को लगभग 17:15 बजे कार्यालय पर चेक जालसाजी की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2023-12-08,NAR000153_EN,,translated_review_required,,unannotated,train
NAR000154_HI,SCN000154,hi,Devanagari,none,2026-06-23 को लगभग 11:16 बजे उल्लिखित स्थान पर वैवाहिक सहवास अधिकारों की पुनर्स्थापना का विवाद की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,2026-06-23 को लगभग 11:16 बजे उल्लिखित स्थान पर वैवाहिक सहवास अधिकारों की पुनर्स्थापना का विवाद की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2023-11-23,NAR000154_EN,,translated_review_required,,unannotated,challenge
NAR000155_HI,SCN000155,hi,Devanagari,none,शोरूम पर दुकान में सेंधमारी की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,शोरूम पर दुकान में सेंधमारी की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2023-11-22,NAR000155_EN,,translated_review_required,,unannotated,train
NAR000156_HI,SCN000156,hi,Devanagari,none,2026-07-02 को लगभग 06:55 बजे ऑनलाइन प्लेटफॉर्म पर रोजगार अनुबंध का उल्लंघन की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,2026-07-02 को लगभग 06:55 बजे ऑनलाइन प्लेटफॉर्म पर रोजगार अनुबंध का उल्लंघन की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2023-12-09,NAR000156_EN,,translated_review_required,,unannotated,validation
NAR000157_HI,SCN000157,hi,Devanagari,none,लगभग 17:35 बजे दुकान पर कानूनी विवाद से जुड़ी घटना की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,लगभग 17:35 बजे दुकान पर कानूनी विवाद से जुड़ी घटना की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2023-12-23,NAR000157_EN,,translated_review_required,,unannotated,challenge
NAR000158_HI,SCN000158,hi,Devanagari,none,2026-07-08 को लगभग 22:26 बजे घर पर कानूनी विवाद से जुड़ी घटना की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,2026-07-08 को लगभग 22:26 बजे घर पर कानूनी विवाद से जुड़ी घटना की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2023-12-27,NAR000158_EN,,translated_review_required,,unannotated,validation
NAR000159_HI,SCN000159,hi,Devanagari,none,2026-07-16 को लगभग 15:05 बजे होटल पर अधिक शुल्क और छिपे हुए शुल्क की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,2026-07-16 को लगभग 15:05 बजे होटल पर अधिक शुल्क और छिपे हुए शुल्क की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2023-12-14,NAR000159_EN,,translated_review_required,,unannotated,train
NAR000160_HI,SCN000160,hi,Devanagari,none,लगभग 23:42 बजे रेस्तरां पर अधिक शुल्क और छिपे हुए शुल्क की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,लगभग 23:42 बजे रेस्तरां पर अधिक शुल्क और छिपे हुए शुल्क की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2023-12-16,NAR000160_EN,,translated_review_required,,unannotated,train
NAR000161_HI,SCN000161,hi,Devanagari,none,2026-06-26 को लगभग 05:41 बजे कार्यालय पर चेक जालसाजी की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,2026-06-26 को लगभग 05:41 बजे कार्यालय पर चेक जालसाजी की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2023-12-22,NAR000161_EN,,translated_review_required,,unannotated,validation
NAR000162_HI,SCN000162,hi,Devanagari,none,2026-07-10 को लगभग 01:31 बजे कार्यालय पर कानूनी विवाद से जुड़ी घटना की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,2026-07-10 को लगभग 01:31 बजे कार्यालय पर कानूनी विवाद से जुड़ी घटना की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2023-12-28,NAR000162_EN,,translated_review_required,,unannotated,validation
NAR000163_HI,SCN000163,hi,Devanagari,none,लगभग 02:53 बजे सड़क पर शारीरिक झड़प की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,लगभग 02:53 बजे सड़क पर शारीरिक झड़प की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2023-12-11,NAR000163_EN,,translated_review_required,,unannotated,test
NAR000164_HI,SCN000164,hi,Devanagari,none,2026-07-10 को लगभग 00:24 बजे अपार्टमेंट पर ध्वनि प्रदूषण की शिकायत की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,2026-07-10 को लगभग 00:24 बजे अपार्टमेंट पर ध्वनि प्रदूषण की शिकायत की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2024-01-02,NAR000164_EN,,translated_review_required,,unannotated,validation
NAR000165_HI,SCN000165,hi,Devanagari,none,लगभग 21:58 बजे घर पर वैवाहिक सहवास अधिकारों की पुनर्स्थापना का विवाद की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,लगभग 21:58 बजे घर पर वैवाहिक सहवास अधिकारों की पुनर्स्थापना का विवाद की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2024-01-10,NAR000165_EN,,translated_review_required,,unannotated,validation
NAR000166_HI,SCN000166,hi,Devanagari,none,लगभग 07:10 बजे उल्लिखित स्थान पर पहचान की चोरी की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,लगभग 07:10 बजे उल्लिखित स्थान पर पहचान की चोरी की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2024-01-12,NAR000166_EN,,translated_review_required,,unannotated,validation
NAR000167_HI,SCN000167,hi,Devanagari,none,2026-06-27 को लगभग 00:56 बजे कार्यालय पर अनुचित नौकरी समाप्ति की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,2026-06-27 को लगभग 00:56 बजे कार्यालय पर अनुचित नौकरी समाप्ति की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2023-12-29,NAR000167_EN,,translated_review_required,,unannotated,challenge
NAR000168_HI,SCN000168,hi,Devanagari,none,गली पर चेन स्नैचिंग की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,गली पर चेन स्नैचिंग की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2023-12-29,NAR000168_EN,,translated_review_required,,unannotated,validation
NAR000169_HI,SCN000169,hi,Devanagari,none,2026-07-03 को लगभग 06:32 बजे कार्यालय पर अनुचित नौकरी समाप्ति की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,2026-07-03 को लगभग 06:32 बजे कार्यालय पर अनुचित नौकरी समाप्ति की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2023-12-25,NAR000169_EN,,translated_review_required,,unannotated,validation
NAR000170_HI,SCN000170,hi,Devanagari,none,2026-07-08 को लगभग 08:29 बजे घर पर धोखाधड़ी की घटना की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,2026-07-08 को लगभग 08:29 बजे घर पर धोखाधड़ी की घटना की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2023-12-25,NAR000170_EN,,translated_review_required,,unannotated,test
NAR000171_HI,SCN000171,hi,Devanagari,none,लगभग 08:45 बजे ऑनलाइन प्लेटफॉर्म पर रोजगार अनुबंध का उल्लंघन की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,लगभग 08:45 बजे ऑनलाइन प्लेटफॉर्म पर रोजगार अनुबंध का उल्लंघन की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2024-01-05,NAR000171_EN,,translated_review_required,,unannotated,validation
NAR000172_HI,SCN000172,hi,Devanagari,none,लगभग 19:44 बजे कार्यस्थल पर कार्यस्थल उत्पीड़न की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,लगभग 19:44 बजे कार्यस्थल पर कार्यस्थल उत्पीड़न की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2024-01-05,NAR000172_EN,,translated_review_required,,unannotated,validation
NAR000173_HI,SCN000173,hi,Devanagari,none,2026-07-08 को दुकान पर दुकान में सेंधमारी की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,2026-07-08 को दुकान पर दुकान में सेंधमारी की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2024-01-07,NAR000173_EN,,translated_review_required,,unannotated,train
NAR000174_HI,SCN000174,hi,Devanagari,none,2026-06-22 को लगभग 01:39 बजे गली पर छोटी नागरिक बुनियादी ढांचा समस्या की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,2026-06-22 को लगभग 01:39 बजे गली पर छोटी नागरिक बुनियादी ढांचा समस्या की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2024-01-16,NAR000174_EN,,translated_review_required,,unannotated,test
NAR000175_HI,SCN000175,hi,Devanagari,none,लगभग 02:31 बजे मोबाइल ऐप पर ऑनलाइन बैंकिंग धोखाधड़ी की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,लगभग 02:31 बजे मोबाइल ऐप पर ऑनलाइन बैंकिंग धोखाधड़ी की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2024-01-23,NAR000175_EN,,translated_review_required,,unannotated,challenge
NAR000176_HI,SCN000176,hi,Devanagari,none,लगभग 00:57 बजे सड़क पर रोड रेज हमला की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,लगभग 00:57 बजे सड़क पर रोड रेज हमला की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2024-02-03,NAR000176_EN,,translated_review_required,,unannotated,challenge
NAR000177_HI,SCN000177,hi,Devanagari,none,2026-07-03 को आवासीय सड़क पर चेन स्नैचिंग की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,2026-07-03 को आवासीय सड़क पर चेन स्नैचिंग की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2024-02-01,NAR000177_EN,,translated_review_required,,unannotated,validation
NAR000178_HI,SCN000178,hi,Devanagari,none,लगभग 04:40 बजे राजमार्ग पर रोड रेज हमला की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,लगभग 04:40 बजे राजमार्ग पर रोड रेज हमला की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2024-02-08,NAR000178_EN,,translated_review_required,,unannotated,challenge
NAR000179_HI,SCN000179,hi,Devanagari,none,लगभग 06:31 बजे कार्यस्थल पर सेवा के लिए रिफंड देने से इनकार की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,लगभग 06:31 बजे कार्यस्थल पर सेवा के लिए रिफंड देने से इनकार की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2024-02-03,NAR000179_EN,,translated_review_required,,unannotated,train
NAR000180_HI,SCN000180,hi,Devanagari,none,लगभग 10:57 बजे ऑनलाइन प्लेटफॉर्म पर रोजगार अनुबंध का उल्लंघन की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,लगभग 10:57 बजे ऑनलाइन प्लेटफॉर्म पर रोजगार अनुबंध का उल्लंघन की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2024-01-19,NAR000180_EN,,translated_review_required,,unannotated,test
NAR000181_HI,SCN000181,hi,Devanagari,none,2026-06-29 को लगभग 19:29 बजे बाज़ार पर समाप्त अवधि या दूषित सामान की बिक्री की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,2026-06-29 को लगभग 19:29 बजे बाज़ार पर समाप्त अवधि या दूषित सामान की बिक्री की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2024-02-01,NAR000181_EN,,translated_review_required,,unannotated,validation
NAR000182_HI,SCN000182,hi,Devanagari,none,2026-07-03 को लगभग 06:32 बजे कार्यस्थल पर अनुचित नौकरी समाप्ति की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,2026-07-03 को लगभग 06:32 बजे कार्यस्थल पर अनुचित नौकरी समाप्ति की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2024-01-25,NAR000182_EN,,translated_review_required,,unannotated,challenge
NAR000183_HI,SCN000183,hi,Devanagari,none,2026-07-07 को लगभग 10:21 बजे सड़क पर हिट एंड रन टक्कर की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,2026-07-07 को लगभग 10:21 बजे सड़क पर हिट एंड रन टक्कर की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2024-02-12,NAR000183_EN,,translated_review_required,,unannotated,test
NAR000184_HI,SCN000184,hi,Devanagari,none,लगभग 08:37 बजे कृषि भूमि पर भूमि अतिक्रमण की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,लगभग 08:37 बजे कृषि भूमि पर भूमि अतिक्रमण की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2024-02-12,NAR000184_EN,,translated_review_required,,unannotated,challenge
NAR000185_HI,SCN000185,hi,Devanagari,none,लगभग 22:24 बजे घर पर विरासत संपत्ति का दावा की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,लगभग 22:24 बजे घर पर विरासत संपत्ति का दावा की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2024-02-11,NAR000185_EN,,translated_review_required,,unannotated,validation
NAR000186_HI,SCN000186,hi,Devanagari,none,लगभग 15:19 बजे रेलवे स्टेशन पर खोई हुई वस्तु की रिपोर्ट की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,लगभग 15:19 बजे रेलवे स्टेशन पर खोई हुई वस्तु की रिपोर्ट की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2024-01-28,NAR000186_EN,,translated_review_required,,unannotated,test
NAR000187_HI,SCN000187,hi,Devanagari,none,2026-06-27 को लगभग 03:51 बजे आवासीय सड़क पर ध्वनि प्रदूषण की शिकायत की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,2026-06-27 को लगभग 03:51 बजे आवासीय सड़क पर ध्वनि प्रदूषण की शिकायत की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2024-02-16,NAR000187_EN,,translated_review_required,,unannotated,validation
NAR000188_HI,SCN000188,hi,Devanagari,none,2026-07-07 को लगभग 00:47 बजे विला पर सीमा दीवार विवाद की घटना हुई। संपत्ति स्वामित्व के दस्तावेज़ सत्यापन के लिए प्रस्तुत किए गए हैं। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,2026-07-07 को लगभग 00:47 बजे विला पर सीमा दीवार विवाद की घटना हुई। संपत्ति स्वामित्व के दस्तावेज़ सत्यापन के लिए प्रस्तुत किए गए हैं। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2024-02-25,NAR000188_EN,,translated_review_required,,unannotated,challenge
NAR000189_HI,SCN000189,hi,Devanagari,none,2026-07-02 को लगभग 21:40 बजे घर पर ध्वनि प्रदूषण की शिकायत की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,2026-07-02 को लगभग 21:40 बजे घर पर ध्वनि प्रदूषण की शिकायत की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2024-02-27,NAR000189_EN,,translated_review_required,,unannotated,validation
NAR000190_HI,SCN000190,hi,Devanagari,none,2026-06-23 को लगभग 13:29 बजे दुकान पर बकाया वेतन विवाद की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,2026-06-23 को लगभग 13:29 बजे दुकान पर बकाया वेतन विवाद की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2024-02-10,NAR000190_EN,,translated_review_required,,unannotated,challenge
NAR000191_HI,SCN000191,hi,Devanagari,none,2026-06-30 को लगभग 02:52 बजे ऑनलाइन प्लेटफॉर्म पर ऑनलाइन फिशिंग चोरी की घटना हुई। बताए गए व्यक्ति की लंबाई लगभग 5 फुट 8 इंच थी। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,2026-06-30 को लगभग 02:52 बजे ऑनलाइन प्लेटफॉर्म पर ऑनलाइन फिशिंग चोरी की घटना हुई। बताए गए व्यक्ति की लंबाई लगभग 5 फुट 8 इंच थी। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2024-02-16,NAR000191_EN,,translated_review_required,,unannotated,challenge
NAR000192_HI,SCN000192,hi,Devanagari,none,लगभग 15:20 बजे रेलवे स्टेशन पर जेबकतरी की घटना हुई। संदिग्ध दोपहिया वाहन से घटनास्थल से भाग गए। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,लगभग 15:20 बजे रेलवे स्टेशन पर जेबकतरी की घटना हुई। संदिग्ध दोपहिया वाहन से घटनास्थल से भाग गए। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2024-03-07,NAR000192_EN,,translated_review_required,,unannotated,challenge
NAR000193_HI,SCN000193,hi,Devanagari,none,लगभग 22:23 बजे बाज़ार पर समाप्त अवधि या दूषित सामान की बिक्री की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,लगभग 22:23 बजे बाज़ार पर समाप्त अवधि या दूषित सामान की बिक्री की घटना हुई। मैं उचित कानूनी मार्गदर्शन के लिए उपलब्ध विवरण साझा कर रहा/रही हूँ।,formal,medium,chronological,moderate,none,False,False,False,2024-03-05,NAR000193_EN,,translated_review_required,,unannotated,validation
