narrative_id,scenario_id,language,script,code_mix_type,narrative_text_original,narrative_text_normalised,variant_type,narrative_completeness,chronology_style,emotionality_level,spelling_noise_level,speech_transcription_style,uncertain_language_present,irrelevant_information_present,reference_date,translation_parent_id,paraphrase_parent_id,source_type,language_reviewer_id,annotation_status,split
NAR000286_HL,SCN000286,hi-en,Mixed,Hinglish,"On 2026-07-11, around 17:05, घर पर कानूनी issue हुआ।","On 2026-07-11, around 17:05, घर पर कानूनी issue हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2024-09-21,,NAR000286_EN,synthetic_reviewed,,unannotated,test
NAR000287_HL,SCN000287,hi-en,Mixed,Hinglish,"Around 18:15, mentioned जगह पर विवाद हुआ।","Around 18:15, mentioned जगह पर विवाद हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2024-09-04,,NAR000287_EN,synthetic_reviewed,,unannotated,challenge
NAR000288_HL,SCN000288,hi-en,Mixed,Hinglish,"On 2026-06-25, around 03:01, कार्यालय पर कानूनी issue हुआ।","On 2026-06-25, around 03:01, कार्यालय पर कानूनी issue हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2024-09-03,,NAR000288_EN,synthetic_reviewed,,unannotated,validation
NAR000289_HL,SCN000289,hi-en,Mixed,Hinglish,"Around 10:03, दुकान पर कानूनी issue हुआ।","Around 10:03, दुकान पर कानूनी issue हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2024-09-10,,NAR000289_EN,synthetic_reviewed,,unannotated,train
NAR000290_HL,SCN000290,hi-en,Mixed,Hinglish,"On 2026-06-21, around 04:58, कार्यालय पर कानूनी issue हुआ। Related amount rs, था।","On 2026-06-21, around 04:58, कार्यालय पर कानूनी issue हुआ। Related amount rs, था।",code_mixed,medium,chronological,neutral,none,False,False,False,2024-09-20,,NAR000290_EN,synthetic_reviewed,,unannotated,validation
NAR000291_HL,SCN000291,hi-en,Mixed,Hinglish,"Around 11:22, mentioned जगह पर विवाद हुआ।","Around 11:22, mentioned जगह पर विवाद हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2024-09-28,,NAR000291_EN,synthetic_reviewed,,unannotated,validation
NAR000292_HL,SCN000292,hi-en,Mixed,Hinglish,"Around 18:35, घर पर विवाद हुआ।","Around 18:35, घर पर विवाद हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2024-09-23,,NAR000292_EN,synthetic_reviewed,,unannotated,challenge
NAR000293_HL,SCN000293,hi-en,Mixed,Hinglish,"Around 21:24, घर पर कानूनी issue हुआ।","Around 21:24, घर पर कानूनी issue हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2024-09-30,,NAR000293_EN,synthetic_reviewed,,unannotated,train
NAR000294_HL,SCN000294,hi-en,Mixed,Hinglish,"Around 19:11, दुकान पर कानूनी issue हुआ।","Around 19:11, दुकान पर कानूनी issue हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2024-09-17,,NAR000294_EN,synthetic_reviewed,,unannotated,train
NAR000295_HL,SCN000295,hi-en,Mixed,Hinglish,"Around 07:29, online प्लेटफॉर्म पर पीछा हुआ।","Around 07:29, online प्लेटफॉर्म पर पीछा हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2024-09-25,,NAR000295_EN,synthetic_reviewed,,unannotated,train
NAR000296_HL,SCN000296,hi-en,Mixed,Hinglish,"Around 01:32, अपार्टमेंट पर कानूनी issue हुआ।","Around 01:32, अपार्टमेंट पर कानूनी issue हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2024-09-25,,NAR000296_EN,synthetic_reviewed,,unannotated,validation
NAR000297_HL,SCN000297,hi-en,Mixed,Hinglish,"On 2026-07-16, around 16:11, सड़क पर टक्कर हुआ। Related amount rs, था।","On 2026-07-16, around 16:11, सड़क पर टक्कर हुआ। Related amount rs, था।",code_mixed,medium,chronological,neutral,none,False,False,False,2024-10-14,,NAR000297_EN,synthetic_reviewed,,unannotated,challenge
NAR000298_HL,SCN000298,hi-en,Mixed,Hinglish,"On 2026-07-01, around 02:11, घर पर पीछा हुआ।","On 2026-07-01, around 02:11, घर पर पीछा हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2024-10-19,,NAR000298_EN,synthetic_reviewed,,unannotated,challenge
NAR000299_HL,SCN000299,hi-en,Mixed,Hinglish,"On 2026-06-29, रेलवे स्टेशन पर जेबकतरी हुआ।","On 2026-06-29, रेलवे स्टेशन पर जेबकतरी हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2024-10-01,,NAR000299_EN,synthetic_reviewed,,unannotated,challenge
NAR000300_HL,SCN000300,hi-en,Mixed,Hinglish,"Around 15:26, mobile ऐप पर धोखाधड़ी हुआ।","Around 15:26, mobile ऐप पर धोखाधड़ी हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2024-09-29,,NAR000300_EN,synthetic_reviewed,,unannotated,challenge
