narrative_id,scenario_id,language,script,code_mix_type,narrative_text_original,narrative_text_normalised,variant_type,narrative_completeness,chronology_style,emotionality_level,spelling_noise_level,speech_transcription_style,uncertain_language_present,irrelevant_information_present,reference_date,translation_parent_id,paraphrase_parent_id,source_type,language_reviewer_id,annotation_status,split
NAR000502_EN,SCN000502,en,Latin,none,"The observer noted a highly emotional confrontation between two estranged family members outside the apartment around 21:55. The argument was explicitly regarding a severe case of guardianship dispute, with both sides loudly contesting rights before local residents requested calm..","The observer noted a highly emotional confrontation between two estranged family members outside the apartment around 21:55. The argument was explicitly regarding a severe case of guardianship dispute, with both sides loudly contesting rights before local residents requested calm..",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-11-30,,,human_written,,unannotated,train
NAR000503_EN,SCN000503,en,Latin,none,"Complainant reports ongoing domestic grievances at the shared residence. On 2026-06-29 at 21:00 hours, a severe incident involving economic deprivation occurred, resulting in immediate emotional and physical distress. Intervention was requested by the victim's family members..","Complainant reports ongoing domestic grievances at the shared residence. On 2026-06-29 at 21:00 hours, a severe incident involving economic deprivation occurred, resulting in immediate emotional and physical distress. Intervention was requested by the victim's family members..",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-12-11,,,human_written,,unannotated,validation
NAR000504_EN,SCN000504,en,Latin,none,"Complainant reports unauthorized digital breach under phishing scam framework. On 2026-07-11 at approx 12:02 hours, malicious payloads or fraudulent links were deployed to misappropriate assets or credentials via Online platform. Digital logs preserved for forensic analysis..","Complainant reports unauthorized digital breach under phishing scam framework. On 2026-07-11 at approx 12:02 hours, malicious payloads or fraudulent links were deployed to misappropriate assets or credentials via Online platform. Digital logs preserved for forensic analysis..",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-12-05,,,human_written,,unannotated,train
NAR000505_EN,SCN000505,en,Latin,none,"On the afternoon of 2026-07-12, an escalating conflict classified under verbal intimidation manifested at the specified residential street. Initial verbal friction rapidly degenerated into targeted hostility, establishing clear intent of intimidation and potential bodily harm. The victim sought refuge immediately while nearby witnesses attempted to de-escalate the situation. Security personnel were subsequently informed to review the breach of safety within the jurisdiction..","On the afternoon of 2026-07-12, an escalating conflict classified under verbal intimidation manifested at the specified residential street. Initial verbal friction rapidly degenerated into targeted hostility, establishing clear intent of intimidation and potential bodily harm. The victim sought refuge immediately while nearby witnesses attempted to de-escalate the situation. Security personnel were subsequently informed to review the breach of safety within the jurisdiction..",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-12-24,,,human_written,,unannotated,validation
NAR000506_EN,SCN000506,en,Latin,none,"The observer noticed two suspicious individuals loitering near the alleyway around 09:43. Shortly after, they approached the victim from behind, forcefully committed chain snatching, and fled the scene on a two-wheeler heading north..","The observer noticed two suspicious individuals loitering near the alleyway around 09:43. Shortly after, they approached the victim from behind, forcefully committed chain snatching, and fled the scene on a two-wheeler heading north..",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-12-04,,,human_written,,unannotated,validation
NAR000507_EN,SCN000507,en,Latin,none,"Dear Authority, I am writing to formally lodge a complaint regarding a house burglary incident that transpired at the House on 2026-06-22. The incident occurred around 11:16, resulting in the unauthorized taking of my personal property. I request your immediate intervention to review CCTV footage..","Dear Authority, I am writing to formally lodge a complaint regarding a house burglary incident that transpired at the House on 2026-06-22. The incident occurred around 11:16, resulting in the unauthorized taking of my personal property. I request your immediate intervention to review CCTV footage..",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-12-03,,,human_written,,unannotated,challenge
NAR000508_EN,SCN000508,en,Latin,none,"The neighbor reported hearing intense shouting and objects breaking from the adjacent apartment around 21:41. Upon investigating, it appeared to be a severe case of economic deprivation transpiring within the household, prompting the neighbor to intervene and call for assistance..","The neighbor reported hearing intense shouting and objects breaking from the adjacent apartment around 21:41. Upon investigating, it appeared to be a severe case of economic deprivation transpiring within the household, prompting the neighbor to intervene and call for assistance..",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-12-23,,,human_written,,unannotated,test
NAR000509_EN,SCN000509,en,Latin,none,"The observer noticed two suspicious individuals loitering near the shop around 00:44. Shortly after, they approached the victim from behind, forcefully committed shopbreaking, and fled the scene on a two-wheeler heading north..","The observer noticed two suspicious individuals loitering near the shop around 00:44. Shortly after, they approached the victim from behind, forcefully committed shopbreaking, and fled the scene on a two-wheeler heading north..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-12,,,human_written,,unannotated,train
NAR000510_EN,SCN000510,en,Latin,none,"On the date of 2026-07-08, a major institutional friction classified as unpaid wage dispute materialized at the specified shop at approximately 06:13. The circumstances indicate structured operational non-compliance by the management regarding standard working protocols or financial settlements, directly compromising employee protections. Internal grievance workflows were completely bypassed by leadership, compelling the affected party to seek statutory legal remedies through regional labor councils..","On the date of 2026-07-08, a major institutional friction classified as unpaid wage dispute materialized at the specified shop at approximately 06:13. The circumstances indicate structured operational non-compliance by the management regarding standard working protocols or financial settlements, directly compromising employee protections. Internal grievance workflows were completely bypassed by leadership, compelling the affected party to seek statutory legal remedies through regional labor councils..",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-12-31,,,human_written,,unannotated,test
NAR000511_EN,SCN000511,en,Latin,none,"guys freeze your accounts if you used that Office recently!! just discovered a major cheque forgery happened around 18:33 today. unauthorized charges are showing up on multiple profiles, notify your branch manager asap.","guys freeze your accounts if you used that Office recently!! just discovered a major cheque forgery happened around 18:33 today. unauthorized charges are showing up on multiple profiles, notify your branch manager asap.",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-02,,,human_written,,unannotated,validation
NAR000512_EN,SCN000512,en,Latin,none,"On the date of 2026-07-03, a major institutional friction classified as workplace harassment materialized at the specified showroom at approximately 05:23. The circumstances indicate structured operational non-compliance by the management regarding standard working protocols or financial settlements, directly compromising employee protections. Internal grievance workflows were completely bypassed by leadership, compelling the affected party to seek statutory legal remedies through regional labor councils..","On the date of 2026-07-03, a major institutional friction classified as workplace harassment materialized at the specified showroom at approximately 05:23. The circumstances indicate structured operational non-compliance by the management regarding standard working protocols or financial settlements, directly compromising employee protections. Internal grievance workflows were completely bypassed by leadership, compelling the affected party to seek statutory legal remedies through regional labor councils..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-09,,,human_written,,unannotated,challenge
NAR000513_EN,SCN000513,en,Latin,none,hey guys warning if u are passing by the Marketplace right now!! there is a massive stray animal hazard that happened around 01:05 today. try to take a different route if possible to avoid getting stuck or delayed.,hey guys warning if u are passing by the Marketplace right now!! there is a massive stray animal hazard that happened around 01:05 today. try to take a different route if possible to avoid getting stuck or delayed.,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-07,,,human_written,,unannotated,validation
NAR000514_EN,SCN000514,en,Latin,none,"Dear Authority, I am writing to formally lodge a complaint regarding a armed robbery incident that transpired at the Highway on 2026-07-20. The incident occurred around 12:24, resulting in the unauthorized taking of my personal property. I request your immediate intervention to review CCTV footage..","Dear Authority, I am writing to formally lodge a complaint regarding a armed robbery incident that transpired at the Highway on 2026-07-20. The incident occurred around 12:24, resulting in the unauthorized taking of my personal property. I request your immediate intervention to review CCTV footage..",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-12-26,,,human_written,,unannotated,test
NAR000515_EN,SCN000515,en,Latin,none,"Dear Municipal Authorities, I am writing to formally log a civic grievance regarding the ongoing pattern of minor civic infrastructure issue at the Alleyway. The latest escalation occurred on 2026-07-06 at 05:24 hours, causing localized hazards that require immediate civic attention..","Dear Municipal Authorities, I am writing to formally log a civic grievance regarding the ongoing pattern of minor civic infrastructure issue at the Alleyway. The latest escalation occurred on 2026-07-06 at 05:24 hours, causing localized hazards that require immediate civic attention..",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-12-27,,,human_written,,unannotated,train
NAR000516_EN,SCN000516,en,Latin,none,"Dear Cyber Crime Portal, I am writing to register an official cybercrime incident regarding identity theft that targets my system. At 04:00 on 2026-06-25, illegal server access was achieved through the Workplace, leading to severe data breach and financial compromise..","Dear Cyber Crime Portal, I am writing to register an official cybercrime incident regarding identity theft that targets my system. At 04:00 on 2026-06-25, illegal server access was achieved through the Workplace, leading to severe data breach and financial compromise..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-16,,,human_written,,unannotated,validation
NAR000517_EN,SCN000517,en,Latin,none,"The observer noted a clear altercation developing at the counter of the online platform around 15:47. A customer was contesting a distinct case of defective product delivery, showing clear evidence to the merchant, who continuously refused liability or proper resolution..","The observer noted a clear altercation developing at the counter of the online platform around 15:47. A customer was contesting a distinct case of defective product delivery, showing clear evidence to the merchant, who continuously refused liability or proper resolution..",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-12-31,,,human_written,,unannotated,train
NAR000518_EN,SCN000518,en,Latin,none,"The observer witnessed an intense community argument unfolding near the house around 01:23. Several individuals were actively contesting an instance of illegal property possession, with local residents stepping in to prevent physical escalation before authorities were notified..","The observer witnessed an intense community argument unfolding near the house around 01:23. Several individuals were actively contesting an instance of illegal property possession, with local residents stepping in to prevent physical escalation before authorities were notified..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-27,,,human_written,,unannotated,train
NAR000519_EN,SCN000519,en,Latin,none,"So I clicked this link thinking it was an official notification around 12:04 yesterday, and suddenly I was locked out of my account. I realized it was a total online banking fraud when my savings started moving out. I'm completely panicking right now..","So I clicked this link thinking it was an official notification around 12:04 yesterday, and suddenly I was locked out of my account. I realized it was a total online banking fraud when my savings started moving out. I'm completely panicking right now..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-21,,,human_written,,unannotated,validation
NAR000520_EN,SCN000520,en,Latin,none,"The witness observed a major traffic disruption unfolding near the highway around 00:51. A driver committed a blatant traffic signal violation dispute, resulting in an immediate vehicle collision and a heated argument between the affected commuters before police arrived..","The witness observed a major traffic disruption unfolding near the highway around 00:51. A driver committed a blatant traffic signal violation dispute, resulting in an immediate vehicle collision and a heated argument between the affected commuters before police arrived..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-05,,,human_written,,unannotated,test
NAR000521_EN,SCN000521,en,Latin,none,"A swift incident of vehicle theft took place at the local garage during peak hours. The victim lost valuable items instantly, and the unidentified suspect fled immediately before any bystanders could intervene..","A swift incident of vehicle theft took place at the local garage during peak hours. The victim lost valuable items instantly, and the unidentified suspect fled immediately before any bystanders could intervene..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-14,,,human_written,,unannotated,train
NAR000522_EN,SCN000522,en,Latin,none,"Dear Consumer Forum Support, I am writing to formally register a merchant complaint regarding a severe instance of defective product delivery that occurred at House on 2026-07-12 at 20:17 hours. Despite multiple amicable requests, the management refused to honor the standard consumer guarantees..","Dear Consumer Forum Support, I am writing to formally register a merchant complaint regarding a severe instance of defective product delivery that occurred at House on 2026-07-12 at 20:17 hours. Despite multiple amicable requests, the management refused to honor the standard consumer guarantees..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-02-04,,,human_written,,unannotated,train
NAR000523_EN,SCN000523,en,Latin,none,"Complainant states that on 2026-07-13 at approximately 12:32 hours, a severe case of domestic dispute transpired at Apartment. The accused allegedly engaged in hostile behavior, posing immediate threat to the victim. Medical examination conducted where applicable..","Complainant states that on 2026-07-13 at approximately 12:32 hours, a severe case of domestic dispute transpired at Apartment. The accused allegedly engaged in hostile behavior, posing immediate threat to the victim. Medical examination conducted where applicable..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-24,,,human_written,,unannotated,train
NAR000524_EN,SCN000524,en,Latin,none,"An incident involving sudden domestic dispute broke out at the house around 01:13. The aggressor initiated intense physical or verbal hostility against the victim, forcing bystanders to intervene to prevent further escalation..","An incident involving sudden domestic dispute broke out at the house around 01:13. The aggressor initiated intense physical or verbal hostility against the victim, forcing bystanders to intervene to prevent further escalation..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-17,,,human_written,,unannotated,validation
NAR000525_EN,SCN000525,en,Latin,none,"So I clicked this link thinking it was an official notification around 18:27 yesterday, and suddenly I was locked out of my account. I realized it was a total phishing scam when my savings started moving out. I'm completely panicking right now..","So I clicked this link thinking it was an official notification around 18:27 yesterday, and suddenly I was locked out of my account. I realized it was a total phishing scam when my savings started moving out. I'm completely panicking right now..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-23,,,human_written,,unannotated,challenge
NAR000526_EN,SCN000526,en,Latin,none,"A swift incident of vehicle theft took place at the local parking lot during peak hours. The victim lost valuable items instantly, and the unidentified suspect fled immediately before any bystanders could intervene..","A swift incident of vehicle theft took place at the local parking lot during peak hours. The victim lost valuable items instantly, and the unidentified suspect fled immediately before any bystanders could intervene..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-02-03,,,human_written,,unannotated,validation
NAR000527_EN,SCN000527,en,Latin,none,"Dear Nodal Officer / Bank Authority, I am writing to formally log an emergency grievance regarding an severe case of credit card cloning executed against my portfolio through the Online platform. The breach occurred on 2026-06-29 at 03:54 hours, violating standard security checks and clearing mechanisms..","Dear Nodal Officer / Bank Authority, I am writing to formally log an emergency grievance regarding an severe case of credit card cloning executed against my portfolio through the Online platform. The breach occurred on 2026-06-29 at 03:54 hours, violating standard security checks and clearing mechanisms..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-15,,,human_written,,unannotated,challenge
NAR000528_EN,SCN000528,en,Latin,none,"Dear Cyber Crime Portal, I am writing to register an official cybercrime incident regarding cyberstalking that targets my system. At 10:01 on 2026-07-20, illegal server access was achieved through the Hostel, leading to severe data breach and financial compromise..","Dear Cyber Crime Portal, I am writing to register an official cybercrime incident regarding cyberstalking that targets my system. At 10:01 on 2026-07-20, illegal server access was achieved through the Hostel, leading to severe data breach and financial compromise..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-17,,,human_written,,unannotated,train
NAR000529_EN,SCN000529,en,Latin,none,"The neighbor reported hearing intense shouting and objects breaking from the adjacent apartment around 22:36. Upon investigating, it appeared to be a severe case of economic deprivation transpiring within the household, prompting the neighbor to intervene and call for assistance..","The neighbor reported hearing intense shouting and objects breaking from the adjacent apartment around 22:36. Upon investigating, it appeared to be a severe case of economic deprivation transpiring within the household, prompting the neighbor to intervene and call for assistance..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-31,,,human_written,,unannotated,validation
NAR000530_EN,SCN000530,en,Latin,none,pls help someone is targeting me with road rage assault right now at the Road!! they are threatening to hit me or worse. happened around 06:56. is anyone nearby who can come stay with me? urgent.,pls help someone is targeting me with road rage assault right now at the Road!! they are threatening to hit me or worse. happened around 06:56. is anyone nearby who can come stay with me? urgent.,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-02-07,,,human_written,,unannotated,challenge
NAR000531_EN,SCN000531,en,Latin,none,"A family civil dispute categorized as restitution of conjugal rights manifested within a private residence at 11:32. The incident centers around contested guardianship or maintenance rights, necessitating institutional mediation under family law statues..","A family civil dispute categorized as restitution of conjugal rights manifested within a private residence at 11:32. The incident centers around contested guardianship or maintenance rights, necessitating institutional mediation under family law statues..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-30,,,human_written,,unannotated,test
NAR000532_EN,SCN000532,en,Latin,none,"A family civil dispute categorized as divorce proceedings conflict manifested within a private residence at 15:54. The incident centers around contested guardianship or maintenance rights, necessitating institutional mediation under family law statues..","A family civil dispute categorized as divorce proceedings conflict manifested within a private residence at 15:54. The incident centers around contested guardianship or maintenance rights, necessitating institutional mediation under family law statues..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-02-14,,,human_written,,unannotated,test
NAR000533_EN,SCN000533,en,Latin,none,"Dear Human Resources and Labor Commissioner, I am writing to formally lodge a grievance regarding the ongoing pattern of safe working conditions violation within the Factory. The definitive breach transpired on 2026-06-28 at 21:06 hours, violating explicit terms of my employment contract and local statutory codes..","Dear Human Resources and Labor Commissioner, I am writing to formally lodge a grievance regarding the ongoing pattern of safe working conditions violation within the Factory. The definitive breach transpired on 2026-06-28 at 21:06 hours, violating explicit terms of my employment contract and local statutory codes..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-28,,,human_written,,unannotated,validation
NAR000534_EN,SCN000534,en,Latin,none,"On the afternoon of 2026-07-13, a long-standing land friction culminated in an explicit case of inheritance property claim at the designated plot around 04:54 hours. The incident involved rival claimants attempting physical occupation or structural modification without valid legal injunctions. Local law enforcement intervened to mandate a status quo until the appropriate regional civil courts review the structural registration parameters and revenue maps under the state jurisdiction..","On the afternoon of 2026-07-13, a long-standing land friction culminated in an explicit case of inheritance property claim at the designated plot around 04:54 hours. The incident involved rival claimants attempting physical occupation or structural modification without valid legal injunctions. Local law enforcement intervened to mandate a status quo until the appropriate regional civil courts review the structural registration parameters and revenue maps under the state jurisdiction..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-02-01,,,human_written,,unannotated,challenge
NAR000535_EN,SCN000535,en,Latin,none,"Complainant reports a structural civil grievance regarding tenant-landlord conflict at the site located in house. On 2026-06-22 at 09:59 hours, opposing parties gathered and attempted unauthorized physical alterations. Property ownership documents have been submitted for verification..","Complainant reports a structural civil grievance regarding tenant-landlord conflict at the site located in house. On 2026-06-22 at 09:59 hours, opposing parties gathered and attempted unauthorized physical alterations. Property ownership documents have been submitted for verification..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-02-08,,,human_written,,unannotated,validation
NAR000536_EN,SCN000536,en,Latin,none,"The witness observed a major traffic disruption unfolding near the highway around 12:02. A driver committed a blatant drunk driving accident, resulting in an immediate vehicle collision and a heated argument between the affected commuters before police arrived..","The witness observed a major traffic disruption unfolding near the highway around 12:02. A driver committed a blatant drunk driving accident, resulting in an immediate vehicle collision and a heated argument between the affected commuters before police arrived..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-02-27,,,human_written,,unannotated,test
NAR000537_EN,SCN000537,en,Latin,none,"I've been working at this office for months, and around 06:09 yesterday, things hit a breaking point with a massive workplace harassment. They literally refused to settle what was rightfully owed to me and told me to just leave if I didn't like it. I'm so stressed about how I'm going to pay my rent..","I've been working at this office for months, and around 06:09 yesterday, things hit a breaking point with a massive workplace harassment. They literally refused to settle what was rightfully owed to me and told me to just leave if I didn't like it. I'm so stressed about how I'm going to pay my rent..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-02-25,,,human_written,,unannotated,train
NAR000538_EN,SCN000538,en,Latin,none,"It happened again at home around 04:13. Things escalated so quickly and it turned into full-blown dowry harassment. I was locked inside the room and couldn't even reach out to anyone until now. I honestly don't know what to do anymore, I am so scared..","It happened again at home around 04:13. Things escalated so quickly and it turned into full-blown dowry harassment. I was locked inside the room and couldn't even reach out to anyone until now. I honestly don't know what to do anymore, I am so scared..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-02-14,,,human_written,,unannotated,test
NAR000539_EN,SCN000539,en,Latin,none,"On the date of 2026-06-27, an advanced threat actor initiated an exploit categorized under social media hacking targeting remote infrastructures at approximately 16:51. The intrusion vectors reveal highly organized techniques using social engineering methods or brute-force automation to penetrate authorization systems on the Online platform. Immediate isolation of the network endpoints was executed to limit exposure within the regional jurisdiction..","On the date of 2026-06-27, an advanced threat actor initiated an exploit categorized under social media hacking targeting remote infrastructures at approximately 16:51. The intrusion vectors reveal highly organized techniques using social engineering methods or brute-force automation to penetrate authorization systems on the Online platform. Immediate isolation of the network endpoints was executed to limit exposure within the regional jurisdiction..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-02-27,,,human_written,,unannotated,challenge
NAR000540_EN,SCN000540,en,Latin,none,"Complainant registers a general municipal or public service notification regarding stray animal hazard at the location of road. The incident transpired on 2026-07-08 at approximately 14:00 hours, causing minor public inconvenience or operational disruption. Log entries have been completed..","Complainant registers a general municipal or public service notification regarding stray animal hazard at the location of road. The incident transpired on 2026-07-08 at approximately 14:00 hours, causing minor public inconvenience or operational disruption. Log entries have been completed..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-02-28,,,human_written,,unannotated,train
NAR000541_EN,SCN000541,en,Latin,none,"Complainant reports a structural civil grievance regarding tenant-landlord conflict at the site located in house. On 2026-06-23 at 02:36 hours, opposing parties gathered and attempted unauthorized physical alterations. Property ownership documents have been submitted for verification..","Complainant reports a structural civil grievance regarding tenant-landlord conflict at the site located in house. On 2026-06-23 at 02:36 hours, opposing parties gathered and attempted unauthorized physical alterations. Property ownership documents have been submitted for verification..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-03-07,,,human_written,,unannotated,validation
NAR000542_EN,SCN000542,en,Latin,none,guys heads up do NOT buy anything from that Online platform!! just experienced a massive refusal of service refund around 19:10 today. they completely cheated me on the transaction and refused a refund. super sketchy service watch out.,guys heads up do NOT buy anything from that Online platform!! just experienced a massive refusal of service refund around 19:10 today. they completely cheated me on the transaction and refused a refund. super sketchy service watch out.,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-02-27,,,human_written,,unannotated,challenge
NAR000543_EN,SCN000543,en,Latin,none,"The observer noted a minor public disturbance developing near the local plot around 09:32. The situation involved a distinct minor civic infrastructure issue, drawing the attention of passing commuters before local municipal workers arrived on site..","The observer noted a minor public disturbance developing near the local plot around 09:32. The situation involved a distinct minor civic infrastructure issue, drawing the attention of passing commuters before local municipal workers arrived on site..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-02-24,,,human_written,,unannotated,test
NAR000544_EN,SCN000544,en,Latin,none,"I was just minding my own business at the residential street around 00:28, when this aggressive person started shouting at me out of nowhere. Then it escalated into a complete verbal intimidation and they said they'd hurt me if they saw me again. Genuinely terrified..","I was just minding my own business at the residential street around 00:28, when this aggressive person started shouting at me out of nowhere. Then it escalated into a complete verbal intimidation and they said they'd hurt me if they saw me again. Genuinely terrified..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-03-14,,,human_written,,unannotated,validation
NAR000545_EN,SCN000545,en,Latin,none,"So I was just standing at the online platform around 00:44 yesterday, checking my phone, when this guy suddenly rushed past me and grabbed my belongings out of nowhere! I didn't even have time to react or see his face properly. Totally shocked..","So I was just standing at the online platform around 00:44 yesterday, checking my phone, when this guy suddenly rushed past me and grabbed my belongings out of nowhere! I didn't even have time to react or see his face properly. Totally shocked..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-03-04,,,human_written,,unannotated,validation
NAR000546_EN,SCN000546,en,Latin,none,"On the date of 2026-07-04, a formal consumer conflict classified as defective product delivery manifested during a commercial interaction at the designated house around 00:05. The transaction parameters reveal an explicit deviation from advertising claims or legal standards, directly compromising buyer safety and financial protection. Standard operational dispute channels were exhausted without success, prompting an escalation to statutory regulatory oversight mechanisms..","On the date of 2026-07-04, a formal consumer conflict classified as defective product delivery manifested during a commercial interaction at the designated house around 00:05. The transaction parameters reveal an explicit deviation from advertising claims or legal standards, directly compromising buyer safety and financial protection. Standard operational dispute channels were exhausted without success, prompting an escalation to statutory regulatory oversight mechanisms..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-03-08,,,human_written,,unannotated,validation
NAR000547_EN,SCN000547,en,Latin,none,"An incident of domestic distress categorized as dowry harassment occurred inside a residential premises at 08:40. The dispute caused a severe breach of domestic peace, requiring immediate support and mediation for the affected individuals..","An incident of domestic distress categorized as dowry harassment occurred inside a residential premises at 08:40. The dispute caused a severe breach of domestic peace, requiring immediate support and mediation for the affected individuals..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-03-17,,,human_written,,unannotated,challenge
NAR000548_EN,SCN000548,en,Latin,none,"On the afternoon of 2026-06-24, an escalating conflict classified under verbal intimidation manifested at the specified shop. Initial verbal friction rapidly degenerated into targeted hostility, establishing clear intent of intimidation and potential bodily harm. The victim sought refuge immediately while nearby witnesses attempted to de-escalate the situation. Security personnel were subsequently informed to review the breach of safety within the jurisdiction..","On the afternoon of 2026-06-24, an escalating conflict classified under verbal intimidation manifested at the specified shop. Initial verbal friction rapidly degenerated into targeted hostility, establishing clear intent of intimidation and potential bodily harm. The victim sought refuge immediately while nearby witnesses attempted to de-escalate the situation. Security personnel were subsequently informed to review the breach of safety within the jurisdiction..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-03-26,,,human_written,,unannotated,train
NAR000549_EN,SCN000549,en,Latin,none,"Complainant states that on 2026-07-19 at approximately 18:12 hours, an incident of vehicle theft occurred at Roadside. The perpetrator description matches a male individual height approx 5'8"". Property loss reported. Case registered under relevant sections..","Complainant states that on 2026-07-19 at approximately 18:12 hours, an incident of vehicle theft occurred at Roadside. The perpetrator description matches a male individual height approx 5'8"". Property loss reported. Case registered under relevant sections..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-04-03,,,human_written,,unannotated,train
NAR000550_EN,SCN000550,en,Latin,none,"Complainant reports a structural civil grievance regarding land encroachment at the site located in agricultural land. On 2026-07-12 at 17:48 hours, opposing parties gathered and attempted unauthorized physical alterations. Property ownership documents have been submitted for verification..","Complainant reports a structural civil grievance regarding land encroachment at the site located in agricultural land. On 2026-07-12 at 17:48 hours, opposing parties gathered and attempted unauthorized physical alterations. Property ownership documents have been submitted for verification..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-03-18,,,human_written,,unannotated,validation
NAR000551_EN,SCN000551,en,Latin,none,"On the afternoon of 2026-07-08, a long-standing land friction culminated in an explicit case of tenant-landlord conflict at the designated shop around 00:54 hours. The incident involved rival claimants attempting physical occupation or structural modification without valid legal injunctions. Local law enforcement intervened to mandate a status quo until the appropriate regional civil courts review the structural registration parameters and revenue maps under the state jurisdiction..","On the afternoon of 2026-07-08, a long-standing land friction culminated in an explicit case of tenant-landlord conflict at the designated shop around 00:54 hours. The incident involved rival claimants attempting physical occupation or structural modification without valid legal injunctions. Local law enforcement intervened to mandate a status quo until the appropriate regional civil courts review the structural registration parameters and revenue maps under the state jurisdiction..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-03-09,,,human_written,,unannotated,test
NAR000552_EN,SCN000552,en,Latin,none,guys heads up do NOT buy anything from that Showroom!! just experienced a massive false advertising and misrepresentation around 10:50 today. they completely cheated me on the transaction and refused a refund. super sketchy service watch out.,guys heads up do NOT buy anything from that Showroom!! just experienced a massive false advertising and misrepresentation around 10:50 today. they completely cheated me on the transaction and refused a refund. super sketchy service watch out.,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-04-04,,,human_written,,unannotated,challenge
NAR000553_EN,SCN000553,en,Latin,none,"A high-value financial dispute categorized as loan approval scam was registered at the online platform at 14:15. The incident involves deliberate corporate misrepresentation or instrument forgery, requiring specialized forensic financial review..","A high-value financial dispute categorized as loan approval scam was registered at the online platform at 14:15. The incident involves deliberate corporate misrepresentation or instrument forgery, requiring specialized forensic financial review..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-04-01,,,human_written,,unannotated,train
NAR000554_EN,SCN000554,en,Latin,none,"Complainant registers a family matter notification involving an active child custody dispute at the premises. On 2026-07-10 at approximately 21:16 hours, an escalation occurred regarding legal compliance or child visitation parameters. Relevant documentation has been requested for family court presentation..","Complainant registers a family matter notification involving an active child custody dispute at the premises. On 2026-07-10 at approximately 21:16 hours, an escalation occurred regarding legal compliance or child visitation parameters. Relevant documentation has been requested for family court presentation..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-03-26,,,human_written,,unannotated,train
NAR000555_EN,SCN000555,en,Latin,none,"A high-value financial dispute categorized as credit card cloning was registered at the atm at 18:04. The incident involves deliberate corporate misrepresentation or instrument forgery, requiring specialized forensic financial review..","A high-value financial dispute categorized as credit card cloning was registered at the atm at 18:04. The incident involves deliberate corporate misrepresentation or instrument forgery, requiring specialized forensic financial review..",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-04-10,,,human_written,,unannotated,test
