narrative_id,scenario_id,language,script,code_mix_type,narrative_text_original,narrative_text_normalised,variant_type,narrative_completeness,chronology_style,emotionality_level,spelling_noise_level,speech_transcription_style,uncertain_language_present,irrelevant_information_present,reference_date,translation_parent_id,paraphrase_parent_id,source_type,language_reviewer_id,annotation_status,split
NAR000577_HI,SCN000577,hi,Devanagari,none,"2026-07-09 को लगभग 02:23 बजे अपार्टमेंट पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।","2026-07-09 को लगभग 02:23 बजे अपार्टमेंट पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-05-13,NAR000577_EN,,translated_review_required,,unannotated,challenge
NAR000578_HI,SCN000578,hi,Devanagari,none,"लगभग 14:11 बजे ऑनलाइन प्लेटफॉर्म पर हैकिंग की घटना हुई। संबंधित राशि: rs,।","लगभग 14:11 बजे ऑनलाइन प्लेटफॉर्म पर हैकिंग की घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-06-07,NAR000578_EN,,translated_review_required,,unannotated,challenge
NAR000579_HI,SCN000579,hi,Devanagari,none,लगभग 23:56 बजे कार्यस्थल पर विवाद हुई।,लगभग 23:56 बजे कार्यस्थल पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-05-15,NAR000579_EN,,translated_review_required,,unannotated,challenge
NAR000580_HI,SCN000580,hi,Devanagari,none,लगभग 21:45 बजे उल्लिखित स्थान पर चोरी की घटना हुई।,लगभग 21:45 बजे उल्लिखित स्थान पर चोरी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-05-24,NAR000580_EN,,translated_review_required,,unannotated,challenge
NAR000581_HI,SCN000581,hi,Devanagari,none,लगभग 05:01 बजे घर पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 05:01 बजे घर पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-05-15,NAR000581_EN,,translated_review_required,,unannotated,train
NAR000582_HI,SCN000582,hi,Devanagari,none,लगभग 15:05 बजे रेलवे स्टेशन पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 15:05 बजे रेलवे स्टेशन पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-05-26,NAR000582_EN,,translated_review_required,,unannotated,train
NAR000583_HI,SCN000583,hi,Devanagari,none,2026-07-18 को लगभग 03:11 बजे मोबाइल ऐप पर चोरी की घटना हुई।,2026-07-18 को लगभग 03:11 बजे मोबाइल ऐप पर चोरी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-05-20,NAR000583_EN,,translated_review_required,,unannotated,validation
NAR000584_HI,SCN000584,hi,Devanagari,none,लगभग 00:07 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 00:07 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-05-21,NAR000584_EN,,translated_review_required,,unannotated,test
NAR000585_HI,SCN000585,hi,Devanagari,none,"2026-06-29 को लगभग 01:07 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।","2026-06-29 को लगभग 01:07 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-05-28,NAR000585_EN,,translated_review_required,,unannotated,challenge
NAR000586_HI,SCN000586,hi,Devanagari,none,लगभग 16:50 बजे उल्लिखित स्थान पर धोखाधड़ी की घटना हुई।,लगभग 16:50 बजे उल्लिखित स्थान पर धोखाधड़ी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-05-30,NAR000586_EN,,translated_review_required,,unannotated,validation
NAR000587_HI,SCN000587,hi,Devanagari,none,2026-07-10 को लगभग 14:58 बजे दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई।,2026-07-10 को लगभग 14:58 बजे दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-06-20,NAR000587_EN,,translated_review_required,,unannotated,train
NAR000588_HI,SCN000588,hi,Devanagari,none,"2026-06-24 को लगभग 12:22 बजे ऑनलाइन प्लेटफॉर्म पर धोखाधड़ी की घटना हुई। संबंधित राशि: rs,।","2026-06-24 को लगभग 12:22 बजे ऑनलाइन प्लेटफॉर्म पर धोखाधड़ी की घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-05-28,NAR000588_EN,,translated_review_required,,unannotated,validation
NAR000589_HI,SCN000589,hi,Devanagari,none,2026-06-30 को लगभग 08:35 बजे ऑनलाइन प्लेटफॉर्म पर विवाद हुई।,2026-06-30 को लगभग 08:35 बजे ऑनलाइन प्लेटफॉर्म पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-06-14,NAR000589_EN,,translated_review_required,,unannotated,train
NAR000590_HI,SCN000590,hi,Devanagari,none,लगभग 01:10 बजे दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 01:10 बजे दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-06-20,NAR000590_EN,,translated_review_required,,unannotated,train
NAR000591_HI,SCN000591,hi,Devanagari,none,लगभग 18:45 बजे उल्लिखित स्थान पर विवाद हुई।,लगभग 18:45 बजे उल्लिखित स्थान पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-06-06,NAR000591_EN,,translated_review_required,,unannotated,train
NAR000592_HI,SCN000592,hi,Devanagari,none,"2026-07-13 को लगभग 13:32 बजे उल्लिखित स्थान पर उत्पीड़न की घटना हुई। संबंधित राशि: rs,।","2026-07-13 को लगभग 13:32 बजे उल्लिखित स्थान पर उत्पीड़न की घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-06-20,NAR000592_EN,,translated_review_required,,unannotated,train
NAR000593_HI,SCN000593,hi,Devanagari,none,"2026-07-10 को लगभग 14:28 बजे कार्यालय पर विवाद हुई। संबंधित राशि: rs,।","2026-07-10 को लगभग 14:28 बजे कार्यालय पर विवाद हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-06-20,NAR000593_EN,,translated_review_required,,unannotated,test
NAR000594_HI,SCN000594,hi,Devanagari,none,लगभग 10:21 बजे उल्लिखित स्थान पर हैकिंग की घटना हुई।,लगभग 10:21 बजे उल्लिखित स्थान पर हैकिंग की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-06-20,NAR000594_EN,,translated_review_required,,unannotated,challenge
NAR000595_HI,SCN000595,hi,Devanagari,none,2026-06-20 को दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई।,2026-06-20 को दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-06-15,NAR000595_EN,,translated_review_required,,unannotated,challenge
NAR000596_HI,SCN000596,hi,Devanagari,none,2026-06-20 को लगभग 12:28 बजे दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई।,2026-06-20 को लगभग 12:28 बजे दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-06-20,NAR000596_EN,,translated_review_required,,unannotated,challenge
NAR000597_HI,SCN000597,hi,Devanagari,none,2026-06-25 को लगभग 15:57 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,2026-06-25 को लगभग 15:57 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-06-18,NAR000597_EN,,translated_review_required,,unannotated,test
NAR000598_HI,SCN000598,hi,Devanagari,none,लगभग 05:34 बजे कार्यालय पर विवाद हुई।,लगभग 05:34 बजे कार्यालय पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-06-20,NAR000598_EN,,translated_review_required,,unannotated,test
NAR000599_HI,SCN000599,hi,Devanagari,none,लगभग 09:27 बजे उल्लिखित स्थान पर धमकी की घटना हुई।,लगभग 09:27 बजे उल्लिखित स्थान पर धमकी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-06-20,NAR000599_EN,,translated_review_required,,unannotated,train
NAR000600_HI,SCN000600,hi,Devanagari,none,"2026-07-13 को लगभग 21:53 बजे रेस्तरां पर विवाद हुई। संबंधित राशि: rs,।","2026-07-13 को लगभग 21:53 बजे रेस्तरां पर विवाद हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-06-20,NAR000600_EN,,translated_review_required,,unannotated,challenge
